,Unnamed: 0,SupplierID,SupplierName,SupplierContactDetails,ProductID,CarMaker,CarModel,CarColor,CarModelYear,CarPrice,CustomerID,CustomerName,Gender,JobTitle,PhoneNumber,EmailAddress,OrderDate,OrderID,ShipDate,ShipMode,Shipping,Sales,Quantity,Discount,CreditCardType,CreditCard,CustomerFeedback,SupplierAddress,CustomerAddress
592,592,593,Skibox,397-55-9995,9616,Mazda,B2000,Green,1985,752822.39,75936-113,Brose Warlaw,Male,Senior Developer,912-146-7423,bwarlawgg@auda.org.au,2018/12/17,64942-0819,2019/03/25,Second Class,Air,828364.86,1,0.54,americanexpress,337941608854344,Good,6215 Sheridan Boulevard Arvada CO 80003,3114 US Highway 98 Mexico Beach FL 32456
593,593,594,Feedbug,190-53-8819,8861,BMW,M3,Indigo,2001,634012.21,51386-300,Garrard Vonderdell,Male,Human Resources Manager,609-574-1193,gvonderdellgh@sfgate.com,2019/05/06,0781-9404,2019/06/01,Second Class,Air,824706.54,2,0.65,jcb,3588153542411146,Okay,31 Buckland Hills Drive Manchester CT 06042,2641 Heather Lane Redding CA 96002
594,594,595,Trunyx,794-31-5819,1422,Isuzu,Rodeo,Blue,1994,735110.74,0025-1851,Donelle Gwatkins,Female,VP Accounting,515-903-2317,dgwatkinsgi@hao123.com,2018/06/20,0363-0311,2019/05/19,Second Class,Truck,784176.28,1,0.74,jcb,3537446579078768,Okay,243 New State Road A-D Manchester CT 06042,1613 Katrina Circle Anchorage AK 99508
595,595,596,Skiba,891-21-1980,2104,Lamborghini,Diablo,Red,1995,639325.75,50988-183,Brander Westhofer,Male,VP Quality Control,509-594-8977,bwesthofergj@123-reg.co.uk,2018/10/25,0268-1524,2019/03/08,First Class,Truck,712590.5,1,0.82,mastercard,5315498136669913,Bad,2140 Colony Loop Anchorage AK 99507,1709 7th Avenue Northwest Ardmore OK 73401
596,596,597,Thoughtstorm,505-15-6064,9315,Oldsmobile,Cutlass Cruiser,Fuscia,1993,577105.85,59779-349,Isabelita McKilroe,Female,Data Coordiator,718-258-5427,imckilroegk@miitbeian.gov.cn,2019/05/23,43269-694,2019/04/18,First Class,Truck,887350.81,2,0.43,bankcard,5602234606690416,Very Bad,3905 Lyceum Avenue Los Angeles CA 90066,22538 6th Street Hayward CA 94541
597,597,598,Dabtype,120-98-6931,9411,Pontiac,GTO,Goldenrod,2004,594796.89,52533-103,Gilbert Reven,Male,Senior Cost Accountant,225-639-4419,grevengl@aboutads.info,2018/08/09,51346-230,2019/03/28,Second Class,Air,971787.33,1,0.29,diners-club-carte-blanche,30334826223379,Okay,16463 North 60th Avenue Glendale AZ 85306,6424 Simms Street #71 Arvada CO 80004
598,598,599,Skidoo,164-56-2152,101,Chrysler,Town & Country,Mauv,1996,518555.94,0220-9324,Chryste Please,Female,Operator,515-627-6399,cpleasegm@xing.com,2019/04/14,55910-014,2019/04/29,First Class,Air,990115.45,1,0.85,diners-club-carte-blanche,30093963509467,Okay,328 17th Street Paso Robles CA 93446,51 Bearing Circle Port Wentworth GA 31407
599,599,600,Wikibox,767-51-2913,8070,Hyundai,Tucson,Red,2010,569753.76,41190-915,Isadora Riggoll,Female,Assistant Manager,724-372-9092,iriggollgn@gravatar.com,2019/02/17,0069-3120,2019/03/24,Standard Class,Truck,997044.61,2,0.41,mastercard,5010127528780727,Okay,1223 Delaware Avenue Deale MD 20733,4971 Janet Court Livermore CA 94550
600,600,601,Linklinks,140-74-6559,5296,Mercedes-Benz,E-Class,Fuscia,2011,535714.96,68345-965,Durward Hanvey,Male,Physical Therapy Assistant,904-487-0831,dhanveygo@miibeian.gov.cn,2018/07/29,49288-0349,2019/06/06,Same Day,Truck,860560.39,2,0.36,bankcard,5602259133960016,Bad,401 East Northern Lights Boulevard #STE 000203 Anchorage AK 99503,4936 Sequoia Avenue Dublin CA 94568
601,601,602,Divanoodle,375-61-4621,7091,Acura,RL,Indigo,2000,774027.46,68788-9164,Robers Coker,Male,Programmer I,214-276-6272,rcokergp@oakley.com,2019/06/16,42508-157,2019/03/17,Standard Class,Air,981664.2,2,0.44,jcb,3572848867533832,Very Good,110 Central Junction Boulevard A Savannah GA 31405,883 Rodney Drive Nashville TN 37205
602,602,603,Yakidoo,119-85-3166,1231,MG,MGB,Khaki,1977,701700.99,66969-6014,Gianna Wycliffe,Female,Pharmacist,407-923-9393,gwycliffegq@java.com,2019/02/14,55154-5154,2019/02/05,Second Class,Air,831134.31,2,0.67,jcb,3528251894820683,Very Good,15557 Sutter Creek Road Sutter Creek CA 95685,9436 Briarlea Court Montgomery AL 36117
603,603,604,Yodel,438-30-4921,7965,Ford,F-Series,Violet,1997,607062.87,48256-0011,Teddy Arnopp,Female,Engineer III,727-862-4401,tarnoppgr@wikipedia.org,2019/01/04,67345-0681,2019/03/07,Same Day,Air,776415.38,2,0.6,laser,6304809371311258147,Very Bad,7564 Moore Court Arvada CO 80005,5938 Laguna Honda Street Redding CA 96001
604,604,605,Zoombeat,874-28-5123,6691,BMW,M3,Mauv,2012,595765.47,0603-2433,Gerladina Beswetherick,Female,Recruiter,212-479-7667,gbeswetherickgs@google.it,2019/02/22,59078-031,2019/02/09,Same Day,Truck,977136.92,1,0.52,jcb,3550602872351417,Very Bad,6450 West Bethany Home Road Glendale AZ 85301,1 Pond View Road Proctor VT 05765
605,605,606,Jamia,264-34-2085,394,Hyundai,Elantra,Khaki,2004,697773.34,0597-0058,Pavel Griffith,Male,Health Coach II,303-665-1796,pgriffithgt@ezinearticles.com,2019/02/25,65044-6695,2019/06/07,First Class,Air,891672.21,1,0.7,bankcard,5602257970274236,Okay,2443 Sierra Nevada Road #N5 Mammoth Lakes CA 93546,1300 East Dowling Road Anchorage AK 99518
606,606,607,Yodo,418-01-3270,4882,Austin,Mini Cooper,Indigo,1964,717807.54,53808-0347,Herculie Levi,Male,Office Assistant I,-561-9278,hlevigu@cafepress.com,2019/01/16,60512-1035,2019/02/05,First Class,Air,777048.56,2,0.41,jcb,3534917899773653,Bad,22825 Paseo Place Hayward CA 94541,2130 Loren Circle Fayetteville AR 72701
607,607,608,Twitterwire,368-25-9482,1693,Daewoo,Lanos,Indigo,2001,518771.58,0485-0096,Rolfe Hamel,Male,Occupational Therapist,718-341-7678,rhamelgv@com.com,2019/02/04,10267-3852,2019/05/18,First Class,Air,824035.7,2,0.61,diners-club-us-ca,5408343401880126,Bad,16 Conway Street Shelburne Falls MA 01370,565 North Lakeshore Drive Panama City Beach FL 32413
608,608,609,Yambee,514-79-9569,5253,Land Rover,Range Rover Classic,Teal,1993,782933.2,67457-483,Gerianne Casa,Female,Human Resources Assistant I,918-857-4530,gcasagw@thetimes.co.uk,2018/08/19,64092-802,2019/02/11,Second Class,Air,737975.27,2,0.68,americanexpress,337941580512563,Very Good,3 Hawser Way Port Wentworth GA 31407,4463 Cato Road Nashville TN 37218
609,609,610,Zoombox,234-12-7384,6823,Chevrolet,3500,Fuscia,1995,552264.38,41520-851,Kristyn Rosten,Female,Recruiter,716-172-8857,krostengx@gravatar.com,2018/07/11,68788-9038,2019/01/24,Standard Class,Truck,848949.57,2,0.86,jcb,3534022366436247,Okay,4600 Ritchie Highway Baltimore MD 21225,6007 Yarrow Street H Arvada CO 80004
610,610,611,Plajo,693-77-7892,2642,Volkswagen,CC,Turquoise,2009,739678.91,55714-2252,Rasla Loch,Female,Actuary,804-422-4116,rlochgy@lycos.com,2018/11/01,11523-7227,2019/04/02,Same Day,Air,791102.8,1,0.66,jcb,3545156203188772,Very Bad,2113 Bowen Drive Montgomery AL 36106,7549 Delancey Street Youngstown FL 32466
611,611,612,Skivee,407-40-8666,8117,Subaru,XT,Maroon,1989,771615.41,11673-383,Gussy Gieraths,Female,Structural Analysis Engineer,310-661-1285,ggierathsgz@goo.gl,2019/06/04,37000-233,2019/05/12,Second Class,Truck,950938.83,1,0.84,americanexpress,374283024941866,Bad,6748 West San Juan Avenue Glendale AZ 85303,12 Saint Andrews Crossover Severna Park MD 21146
612,612,613,Jayo,175-56-0810,8289,Porsche,911,Khaki,2009,680222.44,49738-201,Sonnie Woolnough,Female,Software Consultant,314-965-2604,swoolnoughh0@flickr.com,2018/10/13,54868-0029,2019/01/07,Same Day,Truck,892342.66,2,0.53,visa-electron,4917622176491293,Okay,612 E Street Marysville CA 95901,6419 8th Street Northwest Washington DC 20012
613,613,614,Oba,302-77-3424,214,Ferrari,612 Scaglietti,Mauv,2010,673375.23,58118-0517,Laryssa Krystek,Female,Executive Secretary,918-874-0387,lkrystekh1@globo.com,2018/08/02,0172-3759,2019/01/19,Second Class,Air,743647.02,2,0.34,diners-club-enroute,201425771413537,Very Good,22709 Canyon Terrace Drive #2 Castro Valley CA 94552,1514 16th Street Southeast Washington DC 20020
614,614,615,Livefish,721-03-7469,5304,Infiniti,Q,Yellow,2006,750632.87,42507-944,Cedric Le Gallo,Male,Professor,916-656-9509,cleh2@elpais.com,2019/06/11,66467-9730,2019/05/15,Second Class,Truck,771529.46,2,0.27,switch,491169277632387058,Bad,900 Dupont Road Louisville KY 40207,6928 North 87th Lane Glendale AZ 85305
615,615,616,Miboo,387-10-2825,3428,Mazda,MX-5,Fuscia,2010,736324.33,46122-500,Lindy Mountjoy,Female,Administrative Officer,251-544-7654,lmountjoyh3@w3.org,2019/01/11,60432-741,2019/01/13,Second Class,Air,913702.08,1,0.57,mastercard,5048375915895014,Good,10202 North 51st Drive Glendale AZ 85302,5921 Ashwood Bluff Drive Louisville KY 40207
616,616,617,Miboo,284-95-0721,8007,Pontiac,Bonneville,Blue,1985,710786.2,42851-152,Thayne Skace,Male,Compensation Analyst,801-335-2729,tskaceh4@wordpress.com,2018/08/28,51991-192,2019/03/19,Standard Class,Air,780696.77,2,0.74,china-unionpay,5602259268461466806,Bad,1811 1st Street Northwest Washington DC 20001,320 Northwest 22nd Street Oklahoma City OK 73103
617,617,618,Voonder,603-50-4595,1233,Pontiac,G6,Yellow,2008,676145.9,59762-6722,Berny Haucke,Female,Automation Specialist IV,719-585-2765,bhauckeh5@nasa.gov,2019/04/06,53057-010,2019/05/27,Same Day,Truck,763541.16,2,0.43,jcb,3532308297948372,Bad,62 Prospect Avenue #1 Quincy MA 02170,353 O Street Southwest Washington DC 20024
618,618,619,Edgeblab,715-01-3090,2741,Mazda,Familia,Orange,1990,643597.88,50573-3560,Pren Rosser,Male,Administrative Officer,716-117-9706,prosserh6@oracle.com,2019/01/26,55315-189,2019/04/23,Second Class,Truck,958248.92,1,0.66,visa-electron,4405557582971992,Bad,2750 Gilmore Lane ##C304 Oroville CA 95966,1780 142nd Avenue San Leandro CA 94578
619,619,620,Yoveo,880-42-1897,1672,Chevrolet,Vega,Yellow,1971,727957.25,0378-4513,Cristen Sainthill,Female,Account Representative II,901-790-7873,csainthillh7@biblegateway.com,2018/07/17,68788-9525,2019/04/24,First Class,Truck,819739.38,1,0.81,americanexpress,337941340712719,Bad,831 21st Street Northeast Washington DC 20002,234 East Beach Drive Panama City FL 32401
620,620,621,Yakijo,395-15-2207,8962,Kia,Mentor,Yellow,1997,691360.54,68016-115,Gian Klementz,Male,Senior Cost Accountant,203-906-8874,gklementzh8@blogtalkradio.com,2018/07/22,63629-1595,2019/03/08,Same Day,Air,835713.1,1,0.71,jcb,3583633409908909,Very Bad,2409 Research Boulevard Fort Collins CO 80526,416 Ridge Street Northwest Washington DC 20001
621,621,622,Jabberbean,205-13-4102,3811,Morgan,Aero 8,Maroon,2007,532343.91,33261-158,Yorker Brewis,Male,Dental Hygienist,251-762-6091,ybrewish9@oracle.com,2019/02/26,58914-012,2019/06/06,Second Class,Air,731079.94,2,0.32,americanexpress,374283207271446,Okay,1613 Maple Timber Court Nashville TN 37013,20228 Crabtree Street Anchorage AK 99567
622,622,623,Yakidoo,420-88-5799,7790,Cadillac,CTS,Khaki,2010,673432.16,63736-013,Weston Wastie,Male,Technical Writer,309-672-2081,wwastieha@surveymonkey.com,2018/12/06,50742-109,2019/04/03,Same Day,Air,834043.02,2,0.4,jcb,3587730972322694,Okay,720 South River Landing Road Edgewater MD 21037,8295 Moss Circle Arvada CO 80007
623,623,624,Skimia,566-64-1055,6991,Kia,Rondo,Khaki,2008,589048.72,51531-5397,Laryssa Beachem,Female,Computer Systems Analyst I,352-830-3670,lbeachemhb@imdb.com,2018/10/24,43857-0337,2019/04/29,First Class,Truck,735522.76,2,0.58,jcb,3581073641261258,Very Good,1 Pond View Road Proctor VT 05765,38 Devon Drive Manchester CT 06040
624,624,625,Yotz,294-25-7323,8256,Volvo,C70,Indigo,2008,718178.27,0363-1005,Denny Alred,Male,Automation Specialist IV,704-853-0361,dalredhc@weebly.com,2019/05/30,33261-082,2019/04/22,First Class,Air,956935.45,2,0.39,jcb,3586215961549698,Very Bad,240 Lynwood Drive Montgomery AL 36105,53 Philip Road Manchester CT 06040
625,625,626,Camimbo,498-21-3639,6019,Mercedes-Benz,400E,Violet,1993,785365.82,54162-004,Kacie Sheer,Female,Senior Developer,303-348-1911,ksheerhd@bigcartel.com,2018/12/04,59535-1051,2019/01/04,Standard Class,Truck,712230.24,2,0.38,mastercard,5010121568974746,Okay,5959 North 55th Avenue Glendale AZ 85301,22 South Duncan Avenue #420 Fayetteville AR 72701
626,626,627,Leexo,215-06-8021,9607,Ford,Taurus,Mauv,1986,512225.67,55154-2095,Sylas Chart,Male,Clinical Specialist,702-680-9913,scharthe@geocities.com,2019/03/21,53405-0003,2019/03/09,Same Day,Truck,891157.32,2,0.61,mastercard,5100170266463420,Bad,4401 Burlington Place Northwest Washington DC 20016,205 Harrison Avenue Louisville KY 40243
627,627,628,Leexo,102-08-2843,9509,Volkswagen,Eos,Indigo,2011,679361.6,0615-1590,Gregoor Harries,Male,Quality Engineer,540-852-7556,gharrieshf@apple.com,2019/03/18,36987-1245,2019/04/07,Standard Class,Air,806673.24,2,0.54,laser,6304556140264897,Very Good,1900 Lincoln Street #206 Savannah GA 31401,4182 North Valley Lake Drive #4 Fayetteville AR 72703
628,628,629,Mynte,587-21-7915,6381,Pontiac,6000,Yellow,1985,528568.02,61995-0212,Adelheid Edgeley,Female,VP Product Management,719-256-4587,aedgeleyhg@godaddy.com,2019/01/08,49230-203,2019/03/04,Same Day,Truck,775664.96,1,0.62,jcb,3550678970896495,Okay,2316 Northwest 113th Street Oklahoma City OK 73120,3377 Sandstone Court Pleasanton CA 94588
629,629,630,Camido,410-38-2403,8122,GMC,Acadia,Teal,2007,782455.31,21695-975,Mirna Seedhouse,Female,Business Systems Development Analyst,212-254-7773,mseedhousehh@google.com.br,2018/07/04,55319-050,2019/05/07,Same Day,Truck,786369.5,2,0.67,jcb,3566258686143490,Good,9106 Ellis Way Arvada CO 80005,5114 Greentree Drive Nashville TN 37211
630,630,631,Pixonyx,333-35-1831,6869,Mitsubishi,Challenger,Violet,1997,640079.55,36987-2202,Wanda Turton,Female,Biostatistician IV,239-266-4138,wturtonhi@sitemeter.com,2019/01/03,55154-5705,2019/05/01,Second Class,Air,888587.82,2,0.73,diners-club-enroute,201546467789482,Very Good,1328 Jenks Avenue Panama City FL 32401,3616 Echo Lane Nashville TN 37218
631,631,632,Kwilith,722-35-8776,6594,Suzuki,Sidekick,Blue,1998,501184.47,63044-203,Vivien Roelvink,Female,Junior Executive,559-459-5176,vroelvinkhj@netscape.com,2018/08/20,98132-2132,2019/02/18,Standard Class,Truck,938110.31,1,0.29,maestro,67637972100724186,Very Bad,19404 North 77th Avenue Glendale AZ 85308,64 Church Street Hardwick MA 01031
632,632,633,Tambee,467-58-5023,8294,Cadillac,XLR-V,Maroon,2006,608757.83,0781-5949,Gretta Gencke,Female,Research Nurse,215-475-1382,ggenckehk@icq.com,2018/08/24,52959-655,2019/01/20,Standard Class,Truck,839317.46,1,0.72,diners-club-carte-blanche,30086425588442,Bad,5011 West New World Drive Glendale AZ 85302,219 Bidwell Street Manchester CT 06040
633,633,634,Jayo,121-93-3637,3329,Dodge,Ram Van 1500,Blue,1998,597985.7,41250-236,Cori Shillitoe,Female,Geologist II,559-979-3676,cshillitoehl@oakley.com,2018/12/08,60512-6445,2019/03/19,Standard Class,Truck,761974.18,2,0.9,visa-electron,4508687644496484,Very Bad,3215 Madsen Street Hayward CA 94541,6687 Xenon Drive Arvada CO 80004
634,634,635,Skyvu,416-99-8611,765,Mazda,MX-5,Goldenrod,2005,783560.28,68180-750,Modestine Gruszczak,Female,Senior Quality Engineer,304-666-2523,mgruszczakhm@tuttocitta.it,2018/12/11,65044-0611,2019/03/27,Second Class,Air,823774.58,2,0.37,visa-electron,4026831703037895,Good,7910 Ralston Road #7 Arvada CO 80002,5128 West Carol Avenue Glendale AZ 85302
635,635,636,Mydeo,128-94-2595,8181,Nissan,NX,Purple,1992,529834.34,40042-050,Vergil Grafton-Herbert,Male,Mechanical Systems Engineer,402-582-1673,vgraftonherberthn@sun.com,2019/02/18,51389-255,2019/01/01,Same Day,Air,960903.36,1,0.42,jcb,3586530850589062,Good,19404 North 77th Avenue Glendale AZ 85308,12 Red Fox Drive Savannah GA 31419
636,636,637,Youspan,193-29-6908,9632,Acura,TL,Mauv,2012,645509.45,36987-2177,Sindee Cholwell,Female,Financial Analyst,505-252-2910,scholwellho@mozilla.org,2019/03/25,61957-2150,2019/04/08,Same Day,Air,778527.53,1,0.51,jcb,3566064348787900,Very Good,8010 Queen Victoria Drive #APT 000004 Anchorage AK 99518,942 Lewis Road CA 95076
637,637,638,Buzzster,234-06-5587,7824,Pontiac,Firebird,Purple,1984,607372.3,0338-6307,Antonetta Ebden,Female,Mechanical Systems Engineer,818-248-5591,aebdenhp@webmd.com,2018/11/18,57520-0638,2019/01/08,Second Class,Air,761228.77,2,0.9,jcb,3551722737193017,Okay,595 West 15th Street Fayetteville AR 72701,1333 Farragut Street Northwest Washington DC 20011
638,638,639,Quatz,509-34-3985,9101,Infiniti,QX,Puce,2008,717562.04,51824-014,Cesar Chelam,Male,Associate Professor,251-728-7382,cchelamhq@tripadvisor.com,2019/06/15,63629-3325,2019/03/06,Standard Class,Air,989743.23,2,0.56,americanexpress,379723234916211,Very Good,410 West 89th Avenue Anchorage AK 99515,1709 Southeast 51st Street Oklahoma City OK 73129
639,639,640,Tagcat,534-20-2530,3,Lexus,GX,Puce,2012,523494.53,52125-357,Kristian Mardall,Male,Paralegal,937-704-3099,kmardallhr@disqus.com,2018/09/24,51386-400,2019/02/17,Second Class,Air,789298.88,1,0.45,diners-club-carte-blanche,30139209174176,Very Bad,6950 West Nicolet Avenue Glendale AZ 85303,815 Plantation Drive Panama City FL 32404
640,640,641,Ozu,347-27-9394,449,GMC,Savana 1500,Pink,2000,763216.32,50268-688,Tynan Oates,Male,Analyst Programmer,909-477-9059,toateshs@sina.com.cn,2019/04/16,75847-9001,2019/04/18,Same Day,Truck,924082.02,1,0.27,jcb,3570649947702658,Very Good,11 Meeting Place Circle Boxford MA 01921,3446 Northwest 48th Street Oklahoma City OK 73112
641,641,642,Cogilith,267-60-7116,359,Pontiac,Bonneville,Maroon,1986,789868.88,30142-001,Jerri Attock,Male,Payment Adjustment Coordinator,254-722-0807,jattockht@si.edu,2019/06/09,13537-110,2019/01/07,Same Day,Truck,704107.04,2,0.37,diners-club-enroute,201786097056247,Very Bad,5104 West Tierra Buena Lane Glendale AZ 85306,12061 Johns Road #APT 000002 Anchorage AK 99515
642,642,643,Twitterbridge,875-88-9905,3974,Volvo,V90,Maroon,1997,558527.72,68001-215,Eadith Khadir,Female,Senior Editor,203-527-2914,ekhadirhu@marriott.com,2019/04/28,59746-177,2019/05/29,Same Day,Truck,977073.6,2,0.73,jcb,3570535336502470,Very Good,6081 Jay Street Arvada CO 80003,4319 West Claremont Street Glendale AZ 85301
643,643,644,Flipopia,770-87-0912,7251,Jaguar,XJ Series,Crimson,2001,608076.0,62932-144,Miller Teenan,Male,Dental Hygienist,702-592-2211,mteenanhv@disqus.com,2018/09/25,61957-0001,2019/04/03,First Class,Air,993765.47,2,0.64,visa,4041592053318,Bad,11150 Sun Valley Drive Oakland CA 94605,5311 Chenoweth Park Lane Louisville KY 40291
644,644,645,Miboo,533-70-5972,5673,MINI,Cooper Countryman,Orange,2012,791609.76,0527-1325,Mattheus Leedal,Male,Director of Sales,412-466-2776,mleedalhw@webmd.com,2019/03/30,43337-9328,2019/03/13,Same Day,Truck,716610.92,1,0.26,jcb,3560298431251558,Very Good,45 Brackett Street #611 Quincy MA 02169,439 Crestmont Drive Oakland CA 94619
645,645,646,Divanoodle,652-18-3763,4449,Suzuki,SJ,Blue,1985,674310.63,63187-133,Hannie McLellan,Female,Business Systems Development Analyst,937-206-1580,hmclellanhx@un.org,2018/11/01,60505-2782,2019/03/10,First Class,Truck,839486.16,2,0.9,jcb,3551817750842894,Very Bad,4739 South Court Street Montgomery AL 36105,523 10th Street Greeley CO 80631
646,646,647,Kazu,448-47-7655,7869,Lexus,CT,Purple,2012,577229.85,48951-7053,Derrik Emslie,Male,Database Administrator III,651-557-1718,demsliehy@imgur.com,2018/06/26,43063-438,2019/02/03,Standard Class,Truck,811231.72,1,0.36,maestro,630473917514241824,Good,5222 West Laurie Lane Glendale AZ 85302,1753 Carswell Court Suisun City CA 94585
647,647,648,Quimba,115-93-2377,5012,Land Rover,Discovery,Mauv,2012,543958.94,64764-151,Madelyn Hamal,Female,Engineer II,772-360-0041,mhamalhz@blog.com,2018/08/05,59279-514,2019/04/16,First Class,Truck,834407.25,2,0.33,jcb,3581496940944169,Bad,6435 West Hillsborough Avenue #Lot 11 Tampa FL 33634,320 Union Station Way Calera AL 35040
648,648,649,Jabberstorm,264-35-4631,9209,Jaguar,XJ Series,Indigo,1999,540829.71,67750-1234,Cymbre Gaiger,Female,Senior Editor,212-309-3109,cgaigeri0@time.com,2019/04/12,63941-238,2019/03/18,First Class,Truck,990912.12,1,0.27,bankcard,5610635847104233,Very Good,311 Oak Street Manchester CT 06040,7810 Spring Farm Pointe Place Prospect KY 40059
649,649,650,Eidel,446-53-9144,5214,Chevrolet,Suburban 2500,Turquoise,2005,758169.67,58443-0024,Carol-jean Oxlade,Female,Junior Executive,937-829-5472,coxladei1@google.it,2018/10/30,58517-360,2019/03/05,Second Class,Truck,848589.35,1,0.69,jcb,3535778793740704,Very Bad,8376 Albacore Drive Pasadena MD 21122,826 South Hancock Street Louisville KY 40203
650,650,651,Devpoint,714-26-5098,1253,Maserati,Spyder,Fuscia,2004,770566.0,59779-101,Kelcie Scirman,Female,Marketing Assistant,202-253-3828,kscirmani2@dot.gov,2018/07/23,68645-021,2019/02/09,Standard Class,Truck,730554.46,2,0.49,jcb,3556145695282025,Good,8506 West 54th Avenue #205 Arvada CO 80002,2417 Becker Place Del City OK 73115
651,651,652,Livetube,441-66-2551,701,Kia,Sportage,Puce,2009,618975.97,60916-002,Gwenneth Godden,Female,Programmer IV,907-172-8427,ggoddeni3@sogou.com,2019/04/01,0998-0408,2019/03/27,First Class,Air,707101.04,1,0.7,jcb,3588344484493321,Bad,4328 Brewer Road Montgomery AL 36108,210 Green Road Manchester CT 06042
